date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:30	788067/788067	---M--	200	added ('OK')	image/jpeg	etag:%22c0663-5999fa3697300%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/5r1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/5r1.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:27:00	818811/818811	---M--	200	added ('OK')	image/jpeg	etag:%22c7e7b-5999fa1906d40%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/5r2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/5r2.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:28:14	789566/789566	---M--	200	added ('OK')	image/jpeg	etag:%22c0c3e-5999fa09c4940%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/6r1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/6r1.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:28:22	837875/837875	---M--	200	added ('OK')	image/jpeg	etag:%22cc8f3-5999f9ed285c0%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/6r2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/6r2.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:28:44	836025/836025	---M--	200	added ('OK')	image/jpeg	etag:%22cc1b9-5999f9d739200%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/7r1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/7r1.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:29:09	797724/797724	---M--	200	added ('OK')	image/jpeg	etag:%22c2c1c-5999f9c149e40%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/7r2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/7r2.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:30:26	817366/817366	---M--	200	added ('OK')	image/jpeg	etag:%22c78d6-5999f96b753c0%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/8r1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/8r1.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:31:28	387911/387911	---M--	200	added ('OK')	image/jpeg	etag:%225eb47-5895c2e663500%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/Postweb.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/Postweb.jpg	(from http://www.cacpebiblian.fin.ec/tarjetas.html)
18:31:29	2/2	---M--	200	added ('OK')	text/html	date:Sun,%2026%20Apr%202020%2023:31:30%20GMT	http://www.cacpebiblian.fin.ec/tarjetas_ajax.php	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/tarjetas_ajax.html	(from http://www.cacpebiblian.fin.ec/tarjetas.html)
18:32:15	1445576/1445576	---M--	200	added ('OK')	image/jpeg	etag:%22160ec8-599edf13a9340%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/creceAhorro1de2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/creceAhorro1de2.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:32:42	2842262/2842262	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%222b5e96-586d30c694400%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/banner2019_1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/banner2019_1.jpg	(from http://www.cacpebiblian.fin.ec/index.php)
18:32:43	2426998/2426998	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22250876-5772da8561240%22	http://www.cacpebiblian.fin.ec/images/planAho/bannerAho2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/planAho/bannerAho2.jpg	(from http://www.cacpebiblian.fin.ec/planesAhorro.php)
18:32:44	0/-1	---M--	302	error ('')			http://www.cacpebiblian.fin.ec/reportes/index.php	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/reportes/index.14a.delayed	(from http://www.cacpebiblian.fin.ec/)
18:32:59	2323276/2323276	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%2223734c-59cc2029d3940%22	http://www.cacpebiblian.fin.ec/images/pdf/Transparencia/2019/calificacionR.pdf	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/pdf/Transparencia/2019/calificacionR.pdf	(from http://www.cacpebiblian.fin.ec/calificacion.php)
18:34:12	1009234/1009234	---M--	200	added ('OK')	application/pdf	etag:%22f6652-58917ce3e5d40%22	http://www.cacpebiblian.fin.ec/images/pdf/MANUAL_CB_EN_LINEA.pdf	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/pdf/MANUAL_CB_EN_LINEA.pdf	(from http://www.cacpebiblian.fin.ec/manual.html)
18:36:10	3030363/3030363	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%222e3d5b-586d3293342c0%22	http://www.cacpebiblian.fin.ec/images/credito/bannerCred1.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/credito/bannerCred1.jpg	(from http://www.cacpebiblian.fin.ec/creditos.html)
18:36:10	0/0	---M--	200	added ('OK')	application/javascript	etag:%220-562816a766300%22	http://www.cacpebiblian.fin.ec/js/deshabilitarctrlu.js	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/js/deshabilitarctrlu.14b.delayed	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:11	220/220	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:36:12%20GMT	http://www.cacpebiblian.fin.ec/images/ico/favicon.ico	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/ico/favicon.ico	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:11	17661/17661	---M--	200	added ('OK')	text/html	etag:%2244fd-587242717d900%22	http://www.cacpebiblian.fin.ec/calificacion.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/calificacion-2.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:12	213/213	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:36:13%20GMT	http://www.cacpebiblian.fin.ec/calcCredit.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/calcCredit-2.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:12	217/217	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:36:14%20GMT	http://www.cacpebiblian.fin.ec/solitudCredito.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/solitudCredito-2.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:12	214/214	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:36:14%20GMT	http://www.cacpebiblian.fin.ec/abrircuenta.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/abrircuenta-2.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:12	209/209	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:36:14%20GMT	http://www.cacpebiblian.fin.ec/career.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/career.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:17	24055/24055	---M--	200	added ('OK')	image/jpeg	etag:%225df7-556e123372480%22	http://www.cacpebiblian.fin.ec/images/logohistoria.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/logohistoria.jpg	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:17	23102/23102	---M--	200	added ('OK')	text/html	etag:%225a3e-596a0cc0ea980%22	http://www.cacpebiblian.fin.ec/mensual.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/mensual-2.html	(from http://www.cacpebiblian.fin.ec/transparencia.html)
18:36:18	1486040/1486040	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2216acd8-599edf19620c0%22	http://www.cacpebiblian.fin.ec/images/banners/Web2019/creceAhorro2de2.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/banners/Web2019/creceAhorro2de2.jpg	(from http://www.cacpebiblian.fin.ec/ganadores_sorteo.html)
18:36:42	2842262/2842262	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%222b5e96-586d30c694400%22	http://www.cacpebiblian.fin.ec/images/planAho/bannerAho.jpg	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/planAho/bannerAho.jpg	(from http://www.cacpebiblian.fin.ec/planesAhorro.html)
18:37:14	5310373/5310373	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%225107a5-55024368fed00%22	http://www.cacpebiblian.fin.ec/images/pdf/ranking3.pdf	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/pdf/ranking3.pdf	(from http://www.cacpebiblian.fin.ec/reconocimientos.php)
18:37:14	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:15%20GMT	http://www.cacpebiblian.fin.ec/bMen1.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen1.154.delayed	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:14	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:16%20GMT	http://www.cacpebiblian.fin.ec/bMen2.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen2.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:14	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:16%20GMT	http://www.cacpebiblian.fin.ec/bMen3.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen3.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:15	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:16%20GMT	http://www.cacpebiblian.fin.ec/bMen4.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen4.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:15	210/210	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:16%20GMT	http://www.cacpebiblian.fin.ec/bMen1_A.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen1_A.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:15	210/210	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:17%20GMT	http://www.cacpebiblian.fin.ec/bMen2_A.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen2_A.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:15	210/210	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:17%20GMT	http://www.cacpebiblian.fin.ec/bMen3_A.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen3_A.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:15	210/210	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:17%20GMT	http://www.cacpebiblian.fin.ec/bMen4_A.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen4_A.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:16	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:17%20GMT	http://www.cacpebiblian.fin.ec/bMen6.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen6.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:16	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:18%20GMT	http://www.cacpebiblian.fin.ec/bMen7.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/bMen7.html	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:16	272/272	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:18%20GMT	http://www.cacpebiblian.fin.ec/images/pdf/Transparencia/Diciembre/mensual/Calificacion%20Diciembre%202017.pdf	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/pdf/Transparencia/Diciembre/mensual/Calificacion%20Diciembre%202017.pdf	(from http://www.cacpebiblian.fin.ec/calificacion.html)
18:37:17	21806/21806	---M--	200	added ('OK')	text/html	etag:%22552e-596a0ccf38b40%22	http://www.cacpebiblian.fin.ec/trimestral.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/trimestral-2.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:17	239/239	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:18%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/mensual/bMen_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/mensual/bMen_Jul.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:18	239/239	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:19%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/mensual/eRes_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/mensual/eRes_Jul.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:18	239/239	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:19%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/mensual/iFin_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/mensual/iFin_Jul.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:18	239/239	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:20%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/mensual/rPat_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/mensual/rPat_Jul.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:18	240/240	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:20%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/bMen_Ago.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/bMen_Ago.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:18	240/240	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:20%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/eRes_Ago.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/eRes_Ago.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:19	240/240	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:20%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/iFin_Ago.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/iFin_Ago.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:19	240/240	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:21%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/rPat_Ago.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Agosto/mensual/rPat_Ago.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:20	244/244	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:21%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/bMen_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/bMen_Sep.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:20	244/244	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:21%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/eRes_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/eRes_Sep.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:20	244/244	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:22%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/iFin_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/iFin_Sep.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:20	244/244	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:22%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/rPat_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/mensual/rPat_Sep.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:21	241/241	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:22%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/bMen_Oct.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/bMen_Oct.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:21	241/241	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:22%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/eRes_Oct.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/eRes_Oct.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:21	241/241	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:22%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/iFin_Oct.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/iFin_Oct.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:21	241/241	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:23%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/rPat_Oct.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Octubre/mensual/rPat_Oct.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:21	243/243	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:23%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/bMen_Nov.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/bMen_Nov.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:22	243/243	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:23%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/iFin_Nov.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/iFin_Nov.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:22	243/243	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:23%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/rPat_Nov.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/rPat_Nov.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:22	243/243	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:24%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Diciembre/mensual/cRie_Dic.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Diciembre/mensual/cRie_Dic.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:22	243/243	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:24%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/cFin_Nov.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Noviembre/mensual/cFin_Nov.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:23	239/239	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:24%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/mensual/tSer_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/mensual/tSer_Jul.html	(from http://www.cacpebiblian.fin.ec/mensual.html)
18:37:25	3678887/3678887	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%223822a7-5969f6cb019c0%22	http://www.cacpebiblian.fin.ec/images/pdf/Transparencia/2019/resolucion.pdf	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/images/pdf/Transparencia/2019/resolucion.pdf	(from http://www.cacpebiblian.fin.ec/resolucion.php)
18:37:25	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:26%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/bTri_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/bTri_Jul.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:25	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:27%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/eRes_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/eRes_Jul.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:25	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:27%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/iFin_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/iFin_Jul.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:26	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:27%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/rPat_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/rPat_Jul.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:26	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:27%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/cRie_Jul.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Julio/trimestral/cRie_Jul.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:26	247/247	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:28%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/bTri_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/bTri_Sep.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:26	247/247	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:28%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/eRes_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/eRes_Sep.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:27	247/247	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:28%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/iFin_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/iFin_Sep.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:27	247/247	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:28%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/rPat_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/rPat_Sep.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
18:37:27	247/247	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Apr%202020%2023:37:29%20GMT	http://www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/cRie_Sep.html	D:/User/PaginasWeb/BancoBiblian/Pagina%20Banco/www.cacpebiblian.fin.ec/transparencia/Septiembre/trimestral/cRie_Sep.html	(from http://www.cacpebiblian.fin.ec/trimestral.html)
